SequenceID	contig_id	viralID	VS2_length	keep_cat	is.suspect	manual_approve	is_phage
Cen22_12102015_R1_S56	NODE_11743_length_5397_cov_1.152372	NODE_11743_length_5397_cov_1.152372__full	5397	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_11869_length_5346_cov_1.588619	NODE_11869_length_5346_cov_1.588619__full	5346	Keep2	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_11898_length_5336_cov_1.246304	NODE_11898_length_5336_cov_1.246304__full	5336	Keep2	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_11902_length_5335_cov_1.497504	NODE_11902_length_5335_cov_1.497504__full	5335	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_11967_length_5303_cov_2.094088	NODE_11967_length_5303_cov_2.094088__full	5303	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_11981_length_5299_cov_5.530549	NODE_11981_length_5299_cov_5.530549__full	5299	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_11984_length_5299_cov_1.842227	NODE_11984_length_5299_cov_1.842227__full	5299	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_12035_length_5282_cov_3.824248	NODE_12035_length_5282_cov_3.824248__full	5282	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_12098_length_5259_cov_1.846843	NODE_12098_length_5259_cov_1.846843__full	5259	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_12109_length_5254_cov_13.826604	NODE_12109_length_5254_cov_13.826604__full	5254	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_12181_length_5223_cov_3.624804	NODE_12181_length_5223_cov_3.624804__full	5223	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_12187_length_5222_cov_2.120903	NODE_12187_length_5222_cov_2.120903__full	5222	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_12232_length_5201_cov_1.735711	NODE_12232_length_5201_cov_1.735711__full	5201	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_12263_length_5190_cov_1.598064	NODE_12263_length_5190_cov_1.598064__full	5190	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_12278_length_5185_cov_1.502768	NODE_12278_length_5185_cov_1.502768__full	5185	Keep2	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_12350_length_5159_cov_14.922297	NODE_12350_length_5159_cov_14.922297__full	5159	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_12357_length_5156_cov_1.750447	NODE_12357_length_5156_cov_1.750447__full	5156	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_12377_length_5149_cov_1.090004	NODE_12377_length_5149_cov_1.090004__full	5149	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_12400_length_5140_cov_2.408937	NODE_12400_length_5140_cov_2.408937__full	5140	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_12405_length_5139_cov_28.891660	NODE_12405_length_5139_cov_28.891660__full	5139	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_12431_length_5131_cov_11.059153	NODE_12431_length_5131_cov_11.059153__full	5131	Keep2	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_12489_length_5109_cov_4.079888	NODE_12489_length_5109_cov_4.079888__full	5109	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_12521_length_5099_cov_1.016492	NODE_12521_length_5099_cov_1.016492__full	5099	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_12557_length_5088_cov_18.720016	NODE_12557_length_5088_cov_18.720016__full	5088	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_12568_length_5086_cov_1.588425	NODE_12568_length_5086_cov_1.588425__full	5086	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_12673_length_5052_cov_1.796142	NODE_12673_length_5052_cov_1.796142__full	5052	Keep2	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_1274_length_38053_cov_4.546380	NODE_1274_length_38053_cov_4.546380__full	38053	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_12783_length_5017_cov_19.328016	NODE_12783_length_5017_cov_19.328016__full	5017	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_12822_length_5005_cov_1.378229	NODE_12822_length_5005_cov_1.378229__full	5005	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_1293_length_37728_cov_3.359326	NODE_1293_length_37728_cov_3.359326__full	37728	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_132_length_201398_cov_13.827208	NODE_132_length_201398_cov_13.827208__0_partial	16001	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_1336_length_36400_cov_2.058446	NODE_1336_length_36400_cov_2.058446__full	36400	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_1356_length_36037_cov_2.473294	NODE_1356_length_36037_cov_2.473294__full	36037	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_1670_length_29713_cov_4.818292	NODE_1670_length_29713_cov_4.818292__full	29713	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_1672_length_29661_cov_3.529051	NODE_1672_length_29661_cov_3.529051__full	29661	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_1692_length_29427_cov_2.535051	NODE_1692_length_29427_cov_2.535051__0_partial	20207	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_1730_length_28819_cov_7.131953	NODE_1730_length_28819_cov_7.131953__0_partial	11717	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_1738_length_28682_cov_2.150727	NODE_1738_length_28682_cov_2.150727__0_partial	21899	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_1784_length_27969_cov_23.385209	NODE_1784_length_27969_cov_23.385209__full	27969	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_186_length_155338_cov_7.288188	NODE_186_length_155338_cov_7.288188__0_partial	16813	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_1910_length_26095_cov_3.192737	NODE_1910_length_26095_cov_3.192737__full	26095	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_1912_length_26077_cov_1.709287	NODE_1912_length_26077_cov_1.709287__0_partial	11478	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_1934_length_25888_cov_11.833081	NODE_1934_length_25888_cov_11.833081__full	25888	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_1956_length_25621_cov_1.851730	NODE_1956_length_25621_cov_1.851730__full	25621	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_196_length_149114_cov_14.980401	NODE_196_length_149114_cov_14.980401__0_partial	17413	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_2059_length_24262_cov_4.171867	NODE_2059_length_24262_cov_4.171867__full	24262	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_2067_length_24177_cov_7.415551	NODE_2067_length_24177_cov_7.415551__0_partial	15904	Keep2	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_2079_length_23968_cov_2.252338	NODE_2079_length_23968_cov_2.252338__full	23968	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_2235_length_22623_cov_4.674431	NODE_2235_length_22623_cov_4.674431__full	22623	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_2247_length_22496_cov_5.079887	NODE_2247_length_22496_cov_5.079887__full	22496	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_2283_length_22231_cov_16.931189	NODE_2283_length_22231_cov_16.931189__full	22231	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_2330_length_21788_cov_4.401828	NODE_2330_length_21788_cov_4.401828__full	21788	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_2361_length_21537_cov_5.656889	NODE_2361_length_21537_cov_5.656889__full	21537	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_2551_length_20035_cov_4.860709	NODE_2551_length_20035_cov_4.860709__full	20035	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_2584_length_19717_cov_4.458806	NODE_2584_length_19717_cov_4.458806__full	19717	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_2599_length_19652_cov_19.790218	NODE_2599_length_19652_cov_19.790218__full	19652	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_2668_length_19120_cov_3.102511	NODE_2668_length_19120_cov_3.102511__full	19120	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_2729_length_18779_cov_14.697351	NODE_2729_length_18779_cov_14.697351__full	18749	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_273_length_124083_cov_6.801962	NODE_273_length_124083_cov_6.801962__0_partial	19077	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_2786_length_18488_cov_2.427101	NODE_2786_length_18488_cov_2.427101__full	18488	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_2928_length_17720_cov_3.293640	NODE_2928_length_17720_cov_3.293640__full	17720	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_2954_length_17615_cov_2.325595	NODE_2954_length_17615_cov_2.325595__full	17615	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_2979_length_17512_cov_5.958297	NODE_2979_length_17512_cov_5.958297__full	17512	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_3072_length_17152_cov_26.041351	NODE_3072_length_17152_cov_26.041351__full	17152	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_3125_length_16920_cov_2.254034	NODE_3125_length_16920_cov_2.254034__full	16920	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_3140_length_16859_cov_5.231532	NODE_3140_length_16859_cov_5.231532__full	16859	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_3198_length_16572_cov_25.104469	NODE_3198_length_16572_cov_25.104469__full	16572	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_3213_length_16506_cov_7.240735	NODE_3213_length_16506_cov_7.240735__full	16506	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_3514_length_15217_cov_1.795030	NODE_3514_length_15217_cov_1.795030__full	15217	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_3532_length_15138_cov_2.741590	NODE_3532_length_15138_cov_2.741590__full	15138	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_3605_length_14793_cov_2.492772	NODE_3605_length_14793_cov_2.492772__full	14793	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_3656_length_14585_cov_8.322797	NODE_3656_length_14585_cov_8.322797__full	14585	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_3662_length_14557_cov_1.868053	NODE_3662_length_14557_cov_1.868053__full	14557	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_3854_length_13896_cov_3.779142	NODE_3854_length_13896_cov_3.779142__full	13769	Keep2	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_3856_length_13891_cov_1.727913	NODE_3856_length_13891_cov_1.727913__full	13891	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_3958_length_13604_cov_3.680715	NODE_3958_length_13604_cov_3.680715__full	13604	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_4004_length_13452_cov_3.305066	NODE_4004_length_13452_cov_3.305066__full	13452	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_4013_length_13422_cov_2.710267	NODE_4013_length_13422_cov_2.710267__full	13422	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_4157_length_13040_cov_2.072408	NODE_4157_length_13040_cov_2.072408__full	13040	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_4299_length_12642_cov_3.746704	NODE_4299_length_12642_cov_3.746704__full	12642	Keep2	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_4386_length_12452_cov_6.744016	NODE_4386_length_12452_cov_6.744016__full	12452	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_4401_length_12418_cov_6.791148	NODE_4401_length_12418_cov_6.791148__full	12418	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_4437_length_12316_cov_3.201739	NODE_4437_length_12316_cov_3.201739__full	12316	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_4472_length_12241_cov_2.084860	NODE_4472_length_12241_cov_2.084860__full	12241	Keep2	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_4475_length_12239_cov_2.117817	NODE_4475_length_12239_cov_2.117817__full	12239	Keep2	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_4505_length_12181_cov_2.238842	NODE_4505_length_12181_cov_2.238842__full	12181	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_4597_length_11976_cov_1.408558	NODE_4597_length_11976_cov_1.408558__full	11976	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_4654_length_11857_cov_3.586530	NODE_4654_length_11857_cov_3.586530__full	11857	Keep2	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_4769_length_11603_cov_4.605089	NODE_4769_length_11603_cov_4.605089__full	11603	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_4884_length_11386_cov_1.798384	NODE_4884_length_11386_cov_1.798384__full	11386	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_4962_length_11249_cov_4.568783	NODE_4962_length_11249_cov_4.568783__full	11249	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_5087_length_10965_cov_1.600757	NODE_5087_length_10965_cov_1.600757__full	10965	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_5126_length_10894_cov_2.676233	NODE_5126_length_10894_cov_2.676233__full	10894	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_5162_length_10831_cov_2.065209	NODE_5162_length_10831_cov_2.065209__full	10831	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_5172_length_10811_cov_1.665668	NODE_5172_length_10811_cov_1.665668__full	10811	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_5236_length_10710_cov_1.877445	NODE_5236_length_10710_cov_1.877445__full	10710	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_5249_length_10692_cov_3.704496	NODE_5249_length_10692_cov_3.704496__full	10692	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_5295_length_10617_cov_2.585605	NODE_5295_length_10617_cov_2.585605__full	10617	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_5303_length_10599_cov_4.233384	NODE_5303_length_10599_cov_4.233384__full	10599	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_533_length_77238_cov_4.598721	NODE_533_length_77238_cov_4.598721__0_partial	25264	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_5444_length_10351_cov_8.326095	NODE_5444_length_10351_cov_8.326095__full	10351	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_5508_length_10251_cov_4.874852	NODE_5508_length_10251_cov_4.874852__full	10251	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_5561_length_10169_cov_1.369349	NODE_5561_length_10169_cov_1.369349__full	10169	Keep2	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_5648_length_10051_cov_1.829605	NODE_5648_length_10051_cov_1.829605__full	10051	Manual	0	Approved	1
Cen22_12102015_R1_S56	NODE_5654_length_10037_cov_4.661655	NODE_5654_length_10037_cov_4.661655__full	10037	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_5782_length_9881_cov_1.416342	NODE_5782_length_9881_cov_1.416342__full	9881	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_5835_length_9801_cov_1.819206	NODE_5835_length_9801_cov_1.819206__full	9801	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_5946_length_9666_cov_19.472586	NODE_5946_length_9666_cov_19.472586__full	9666	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_5951_length_9658_cov_1.456930	NODE_5951_length_9658_cov_1.456930__full	9658	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_5986_length_9618_cov_2.143610	NODE_5986_length_9618_cov_2.143610__full	9618	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_6098_length_9469_cov_1.811925	NODE_6098_length_9469_cov_1.811925__full	9469	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_6169_length_9372_cov_1.787994	NODE_6169_length_9372_cov_1.787994__full	9372	Keep2	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_6172_length_9369_cov_1.586237	NODE_6172_length_9369_cov_1.586237__full	9369	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_6206_length_9312_cov_1.163527	NODE_6206_length_9312_cov_1.163527__full	9312	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_6278_length_9222_cov_3.354810	NODE_6278_length_9222_cov_3.354810__full	9222	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_6310_length_9184_cov_3.318317	NODE_6310_length_9184_cov_3.318317__full	9184	Keep2	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_6409_length_9059_cov_1.697604	NODE_6409_length_9059_cov_1.697604__full	9059	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_6447_length_9008_cov_2.084788	NODE_6447_length_9008_cov_2.084788__full	9008	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_6542_length_8908_cov_2.984284	NODE_6542_length_8908_cov_2.984284__full	8908	Keep2	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_6574_length_8876_cov_2.189164	NODE_6574_length_8876_cov_2.189164__full	8876	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_6592_length_8855_cov_2.869157	NODE_6592_length_8855_cov_2.869157__full	8855	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_6601_length_8849_cov_1.366774	NODE_6601_length_8849_cov_1.366774__full	8849	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_6619_length_8832_cov_1.507524	NODE_6619_length_8832_cov_1.507524__full	8832	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_6679_length_8769_cov_2.427563	NODE_6679_length_8769_cov_2.427563__full	8769	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_6764_length_8676_cov_1.715990	NODE_6764_length_8676_cov_1.715990__full	8676	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_6792_length_8644_cov_1.452859	NODE_6792_length_8644_cov_1.452859__full	8644	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_6796_length_8641_cov_1.649401	NODE_6796_length_8641_cov_1.649401__full	8641	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_6825_length_8621_cov_1.692960	NODE_6825_length_8621_cov_1.692960__full	8621	Keep2	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_6833_length_8613_cov_2.706576	NODE_6833_length_8613_cov_2.706576__full	8613	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_6852_length_8595_cov_1.856519	NODE_6852_length_8595_cov_1.856519__full	8595	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_6875_length_8572_cov_1.538780	NODE_6875_length_8572_cov_1.538780__full	8572	Keep2	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_6885_length_8565_cov_1.366556	NODE_6885_length_8565_cov_1.366556__full	8565	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_7080_length_8368_cov_2.390851	NODE_7080_length_8368_cov_2.390851__full	8368	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_7090_length_8362_cov_1.725197	NODE_7090_length_8362_cov_1.725197__full	8362	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_7156_length_8296_cov_1.870731	NODE_7156_length_8296_cov_1.870731__full	8296	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_721_length_60971_cov_2.872773	NODE_721_length_60971_cov_2.872773__full	60971	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_7407_length_8029_cov_4.636042	NODE_7407_length_8029_cov_4.636042__full	8029	Keep2	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_7433_length_8001_cov_1.194437	NODE_7433_length_8001_cov_1.194437__full	8001	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_7570_length_7897_cov_2.147619	NODE_7570_length_7897_cov_2.147619__full	7897	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_7597_length_7875_cov_4.492256	NODE_7597_length_7875_cov_4.492256__full	7875	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_75_length_287960_cov_15.031768	NODE_75_length_287960_cov_15.031768__0_partial	23990	Keep2	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_7618_length_7867_cov_1.605297	NODE_7618_length_7867_cov_1.605297__full	7867	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_7772_length_7709_cov_7.064495	NODE_7772_length_7709_cov_7.064495__full	7709	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_7963_length_7557_cov_1.797443	NODE_7963_length_7557_cov_1.797443__full	7557	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_8025_length_7492_cov_1.365241	NODE_8025_length_7492_cov_1.365241__full	7492	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_8030_length_7487_cov_1.792799	NODE_8030_length_7487_cov_1.792799__full	7487	Keep2	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_8105_length_7436_cov_1.477904	NODE_8105_length_7436_cov_1.477904__full	7436	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_818_length_55513_cov_4.138699	NODE_818_length_55513_cov_4.138699__full	55513	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_81_length_279051_cov_322.560830	NODE_81_length_279051_cov_322.560830__0_partial	27210	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_8210_length_7347_cov_1.656925	NODE_8210_length_7347_cov_1.656925__full	7347	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_8232_length_7330_cov_1.703873	NODE_8232_length_7330_cov_1.703873__full	7330	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_8248_length_7320_cov_1.698596	NODE_8248_length_7320_cov_1.698596__full	7320	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_8287_length_7293_cov_1.457438	NODE_8287_length_7293_cov_1.457438__full	7293	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_8311_length_7274_cov_1.412621	NODE_8311_length_7274_cov_1.412621__full	7274	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_8387_length_7219_cov_3.143542	NODE_8387_length_7219_cov_3.143542__full	7219	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_8415_length_7196_cov_2.854859	NODE_8415_length_7196_cov_2.854859__full	7196	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_8422_length_7192_cov_3.449682	NODE_8422_length_7192_cov_3.449682__full	7192	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_8479_length_7148_cov_14.840479	NODE_8479_length_7148_cov_14.840479__full	7148	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_8801_length_6909_cov_1.627838	NODE_8801_length_6909_cov_1.627838__full	6909	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_8813_length_6894_cov_7.036205	NODE_8813_length_6894_cov_7.036205__full	6894	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_8862_length_6859_cov_2.385918	NODE_8862_length_6859_cov_2.385918__full	6859	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_8876_length_6854_cov_2.061543	NODE_8876_length_6854_cov_2.061543__full	6854	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_8930_length_6820_cov_25.704766	NODE_8930_length_6820_cov_25.704766__full	6820	Keep2	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_8943_length_6814_cov_1.067295	NODE_8943_length_6814_cov_1.067295__full	6814	Keep2	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_8967_length_6794_cov_8.577471	NODE_8967_length_6794_cov_8.577471__full	6794	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_8989_length_6783_cov_1.242638	NODE_8989_length_6783_cov_1.242638__full	6783	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_8993_length_6779_cov_6.934305	NODE_8993_length_6779_cov_6.934305__full	6779	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_89_length_263311_cov_6.064434	NODE_89_length_263311_cov_6.064434__0_partial	49357	Discard	0	Unapproved	0
Cen22_12102015_R1_S56	NODE_9003_length_6773_cov_1.302438	NODE_9003_length_6773_cov_1.302438__full	6773	Keep2	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_9014_length_6764_cov_1.235950	NODE_9014_length_6764_cov_1.235950__full	6764	Keep1	0	Unapproved	1
Cen22_12102015_R1_S56	NODE_9024_length_6757_cov_1.621569	NODE_9024_length_6757_cov_1.621569__full	6757	Keep1	0	Unapproved	1
